"","HOUR_IN_YEAR","MONTH","HOUR_IN_DAY","DIFFUSED","DIRECT","GLOBAL"
"4800",7021,10,12,53.9275362318841,38.2028985507246,92.1304347826087
"5175",7022,10,13,53.5797101449275,33.7391304347826,87.3188405797101
"5550",7023,10,14,45.4927536231884,28.695652173913,74.1884057971015
"5925",7024,10,15,35.695652173913,22.7246376811594,58.4202898550725
"6300",7025,10,16,23.3188405797101,10.6086956521739,33.9275362318841
"6675",7026,10,17,7.72463768115942,1.98550724637681,9.71014492753623
"7050",7027,10,18,0.0142857142857143,0.0142857142857143,0.0285714285714286
"7425",7028,10,19,0,0,0
"7800",7029,10,20,0,0,0
"8175",7030,10,21,0,0,0
"8550",7031,10,22,0,0,0
"8925",7032,10,23,0,0,0
"301",7033,10,0,0,0,0
"676",7034,10,1,0,0,0
"1051",7035,10,2,0,0,0
"1426",7036,10,3,0,0,0
"1801",7037,10,4,0,0,0
"2176",7038,10,5,0,0,0
"2551",7039,10,6,0,0,0
"2926",7040,10,7,0.0571428571428571,0,0.0571428571428571
"3301",7041,10,8,9.84057971014493,3.08695652173913,12.9275362318841
"3676",7042,10,9,25.1014492753623,12.7826086956522,37.8840579710145
"4051",7043,10,10,36.8985507246377,28.0289855072464,64.9275362318841
"4426",7044,10,11,46.7971014492754,37.2898550724638,84.0869565217391
"4801",7045,10,12,53.3623188405797,38.2028985507246,91.5652173913043
"5176",7046,10,13,50.8405797101449,39.5652173913044,90.4057971014493
"5551",7047,10,14,44.8985507246377,30.6231884057971,75.5217391304348
"5926",7048,10,15,33.4057971014493,22.5652173913043,55.9710144927536
"6301",7049,10,16,19.5072463768116,10.6231884057971,30.1304347826087
"6676",7050,10,17,6.57971014492754,1.84057971014493,8.42028985507246
"7051",7051,10,18,0,0,0
"7426",7052,10,19,0,0,0
"7801",7053,10,20,0,0,0
"8176",7054,10,21,0,0,0
"8551",7055,10,22,0,0,0
"8926",7056,10,23,0,0,0
"302",7057,10,0,0,0,0
"677",7058,10,1,0,0,0
"1052",7059,10,2,0,0,0
"1427",7060,10,3,0,0,0
"1802",7061,10,4,0,0,0
"2177",7062,10,5,0,0,0
"2552",7063,10,6,0,0,0
"2927",7064,10,7,0.0428571428571429,0,0.0428571428571429
"3302",7065,10,8,8.34782608695652,1.79710144927536,10.1449275362319
"3677",7066,10,9,22.7101449275362,10.8550724637681,33.5652173913044
"4052",7067,10,10,33.231884057971,22.8260869565217,56.0579710144928
"4427",7068,10,11,40.9855072463768,33.1014492753623,74.0869565217391
"4802",7069,10,12,45.3188405797101,35.6666666666667,80.9855072463768
"5177",7070,10,13,43.7246376811594,34.0434782608696,77.768115942029
"5552",7071,10,14,37.1304347826087,27.768115942029,64.8985507246377
"5927",7072,10,15,28.9855072463768,20.9855072463768,49.9710144927536
"6302",7073,10,16,17.463768115942,8.56521739130435,26.0289855072464
"6677",7074,10,17,6.04347826086957,1.57971014492754,7.6231884057971
"7052",7075,10,18,0,0,0
"7427",7076,10,19,0,0,0
"7802",7077,10,20,0,0,0
"8177",7078,10,21,0,0,0
"8552",7079,10,22,0,0,0
"8927",7080,10,23,0,0,0
"303",7081,10,0,0,0,0
"678",7082,10,1,0,0,0
"1053",7083,10,2,0,0,0
"1428",7084,10,3,0,0,0
"1803",7085,10,4,0,0,0
"2178",7086,10,5,0,0,0
"2553",7087,10,6,0,0,0
"2928",7088,10,7,0,0,0
"3303",7089,10,8,8.08695652173913,1.98550724637681,10.0724637681159
"3678",7090,10,9,21.6811594202899,9.8695652173913,31.5507246376812
"4053",7091,10,10,34.2898550724638,20.7246376811594,55.0144927536232
"4428",7092,10,11,42.8985507246377,32.7971014492754,75.695652173913
"4803",7093,10,12,44.7391304347826,37.6811594202899,82.4202898550725
"5178",7094,10,13,48.695652173913,35.8115942028985,84.5072463768116
"5553",7095,10,14,44.0144927536232,31.231884057971,75.2463768115942
"5928",7096,10,15,33.536231884058,21.4927536231884,55.0289855072464
"6303",7097,10,16,20.768115942029,10.1739130434783,30.9420289855072
"6678",7098,10,17,5.49275362318841,1.52173913043478,7.01449275362319
"7053",7099,10,18,0,0,0
"7428",7100,10,19,0,0,0
"7803",7101,10,20,0,0,0
"8178",7102,10,21,0,0,0
"8553",7103,10,22,0,0,0
"8928",7104,10,23,0,0,0
"304",7105,10,0,0,0,0
"679",7106,10,1,0,0,0
"1054",7107,10,2,0,0,0
"1429",7108,10,3,0,0,0
"1804",7109,10,4,0,0,0
"2179",7110,10,5,0,0,0
"2554",7111,10,6,0,0,0
"2929",7112,10,7,0,0,0
"3304",7113,10,8,7.10144927536232,1.69565217391304,8.79710144927536
"3679",7114,10,9,21.0434782608696,9.63768115942029,30.6811594202899
"4054",7115,10,10,33.9420289855072,19.4782608695652,53.4202898550725
"4429",7116,10,11,41.3478260869565,29.9420289855072,71.2898550724638
"4804",7117,10,12,44.3913043478261,35.2173913043478,79.6086956521739
"5179",7118,10,13,44.4347826086956,35.2463768115942,79.6811594202899
"5554",7119,10,14,38.5072463768116,26.8840579710145,65.3913043478261
"5929",7120,10,15,31.5942028985507,17.2753623188406,48.8695652173913
"6304",7121,10,16,19.6521739130435,8.91304347826087,28.5652173913043
"6679",7122,10,17,5.2463768115942,1.63768115942029,6.88405797101449
"7054",7123,10,18,0,0,0
"7429",7124,10,19,0,0,0
"7804",7125,10,20,0,0,0
"8179",7126,10,21,0,0,0
"8554",7127,10,22,0,0,0
"8929",7128,10,23,0,0,0
"305",7129,10,0,0,0,0
"680",7130,10,1,0,0,0
"1055",7131,10,2,0,0,0
"1430",7132,10,3,0,0,0
"1805",7133,10,4,0,0,0
"2180",7134,10,5,0,0,0
"2555",7135,10,6,0,0,0
"2930",7136,10,7,0,0,0
"3305",7137,10,8,7.02898550724638,1.04347826086957,8.07246376811594
"3680",7138,10,9,21.8985507246377,7.76811594202899,29.6666666666667
"4055",7139,10,10,34.1884057971015,19.0144927536232,53.2028985507246
"4430",7140,10,11,45.0144927536232,29.9275362318841,74.9420289855072
"4805",7141,10,12,48.5652173913044,36.8115942028985,85.3768115942029
"5180",7142,10,13,46.5652173913044,37.1594202898551,83.7246376811594
"5555",7143,10,14,44.7826086956522,29.1014492753623,73.8840579710145
"5930",7144,10,15,36.231884057971,17.768115942029,54
"6305",7145,10,16,19.8260869565217,8.14492753623188,27.9710144927536
"6680",7146,10,17,4.79710144927536,1.40579710144928,6.20289855072464
"7055",7147,10,18,0,0,0
"7430",7148,10,19,0,0,0
"7805",7149,10,20,0,0,0
"8180",7150,10,21,0,0,0
"8555",7151,10,22,0,0,0
"8930",7152,10,23,0,0,0
"306",7153,10,0,0,0,0
"681",7154,10,1,0,0,0
"1056",7155,10,2,0,0,0
"1431",7156,10,3,0,0,0
"1806",7157,10,4,0,0,0
"2181",7158,10,5,0,0,0
"2556",7159,10,6,0,0,0
"2931",7160,10,7,0,0,0
"3306",7161,10,8,7.30434782608696,1.7536231884058,9.05797101449275
"3681",7162,10,9,22.3913043478261,11.4782608695652,33.8695652173913
"4056",7163,10,10,36.1884057971015,23.9710144927536,60.1594202898551
"4431",7164,10,11,44.2028985507246,32.304347826087,76.5072463768116
"4806",7165,10,12,47.9565217391304,37.7536231884058,85.7101449275362
"5181",7166,10,13,49.0869565217391,33.8405797101449,82.9275362318841
"5556",7167,10,14,43.6376811594203,27.6231884057971,71.2608695652174
"5931",7168,10,15,33.5217391304348,16.5797101449275,50.1014492753623
"6306",7169,10,16,19.463768115942,6.52173913043478,25.9855072463768
"6681",7170,10,17,5.10144927536232,0.898550724637681,6
"7056",7171,10,18,0,0,0
"7431",7172,10,19,0,0,0
"7806",7173,10,20,0,0,0
"8181",7174,10,21,0,0,0
"8556",7175,10,22,0,0,0
"8931",7176,10,23,0,0,0
"307",7177,10,0,0,0,0
"682",7178,10,1,0,0,0
"1057",7179,10,2,0,0,0
"1432",7180,10,3,0,0,0
"1807",7181,10,4,0,0,0
"2182",7182,10,5,0,0,0
"2557",7183,10,6,0,0,0
"2932",7184,10,7,0,0,0
"3307",7185,10,8,6.10144927536232,0.826086956521739,6.92753623188406
"3682",7186,10,9,18.7971014492754,7.1304347826087,25.9275362318841
"4057",7187,10,10,32.6521739130435,18.4057971014493,51.0579710144928
"4432",7188,10,11,41.0869565217391,27.1449275362319,68.231884057971
"4807",7189,10,12,46.0724637681159,30.304347826087,76.3768115942029
"5182",7190,10,13,43.8115942028985,32.4202898550725,76.231884057971
"5557",7191,10,14,39.0289855072464,23.5507246376812,62.5797101449275
"5932",7192,10,15,28.695652173913,14.4782608695652,43.1739130434783
"6307",7193,10,16,15.8695652173913,6.31884057971014,22.1884057971014
"6682",7194,10,17,3.82608695652174,0.797101449275362,4.6231884057971
"7057",7195,10,18,0,0,0
"7432",7196,10,19,0,0,0
"7807",7197,10,20,0,0,0
"8182",7198,10,21,0,0,0
"8557",7199,10,22,0,0,0
"8932",7200,10,23,0,0,0
"308",7201,10,0,0,0,0
"683",7202,10,1,0,0,0
"1058",7203,10,2,0,0,0
"1433",7204,10,3,0,0,0
"1808",7205,10,4,0,0,0
"2183",7206,10,5,0,0,0
"2558",7207,10,6,0,0,0
"2933",7208,10,7,0,0,0
"3308",7209,10,8,5.88405797101449,0.898550724637681,6.78260869565217
"3683",7210,10,9,18.4927536231884,9.23188405797101,27.7246376811594
"4058",7211,10,10,29.4202898550725,19.8985507246377,49.3188405797101
"4433",7212,10,11,36.6231884057971,29.2753623188406,65.8985507246377
"4808",7213,10,12,39.9565217391304,36.3623188405797,76.3188405797101
"5183",7214,10,13,42.3235294117647,34.0735294117647,76.3970588235294
"5558",7215,10,14,37.2898550724638,31.5507246376812,68.8405797101449
"5933",7216,10,15,27.3768115942029,21.9275362318841,49.304347826087
"6308",7217,10,16,17.0724637681159,8.69565217391304,25.768115942029
"6683",7218,10,17,4.18840579710145,1.10144927536232,5.28985507246377
"7058",7219,10,18,0,0,0
"7433",7220,10,19,0,0,0
"7808",7221,10,20,0,0,0
"8183",7222,10,21,0,0,0
"8558",7223,10,22,0,0,0
"8933",7224,10,23,0,0,0
"309",7225,10,0,0,0,0
"684",7226,10,1,0,0,0
"1059",7227,10,2,0,0,0
"1434",7228,10,3,0,0,0
"1809",7229,10,4,0,0,0
"2184",7230,10,5,0,0,0
"2559",7231,10,6,0,0,0
"2934",7232,10,7,0,0,0
"3309",7233,10,8,5.85507246376812,0.942028985507246,6.79710144927536
"3684",7234,10,9,18.1739130434783,7.91304347826087,26.0869565217391
"4059",7235,10,10,31.2463768115942,16.1304347826087,47.3768115942029
"4434",7236,10,11,40.1159420289855,24.9855072463768,65.1014492753623
"4809",7237,10,12,40.8550724637681,29.0579710144928,69.9130434782609
"5184",7238,10,13,41.3623188405797,32.7391304347826,74.1014492753623
"5559",7239,10,14,39.4202898550725,22.0579710144928,61.4782608695652
"5934",7240,10,15,29.4927536231884,14.0579710144928,43.5507246376812
"6309",7241,10,16,15.7246376811594,6.07246376811594,21.7971014492754
"6684",7242,10,17,3.76811594202899,0.536231884057971,4.30434782608696
"7059",7243,10,18,0,0,0
"7434",7244,10,19,0,0,0
"7809",7245,10,20,0,0,0
"8184",7246,10,21,0,0,0
"8559",7247,10,22,0,0,0
"8934",7248,10,23,0,0,0
"310",7249,10,0,0,0,0
"685",7250,10,1,0,0,0
"1060",7251,10,2,0,0,0
"1435",7252,10,3,0,0,0
"1810",7253,10,4,0,0,0
"2185",7254,10,5,0,0,0
"2560",7255,10,6,0,0,0
"2935",7256,10,7,0,0,0
"3310",7257,10,8,4.50724637681159,0.768115942028985,5.27536231884058
"3685",7258,10,9,16.9130434782609,5.60869565217391,22.5217391304348
"4060",7259,10,10,28.8115942028986,13.231884057971,42.0434782608696
"4435",7260,10,11,39.6376811594203,20.9710144927536,60.6086956521739
"4810",7261,10,12,44.0579710144928,23.3188405797101,67.3768115942029
"5185",7262,10,13,44.4492753623188,24.304347826087,68.7536231884058
"5560",7263,10,14,37.3333333333333,19.2173913043478,56.5507246376812
"5935",7264,10,15,28.7101449275362,12.0869565217391,40.7971014492754
"6310",7265,10,16,16.3768115942029,4.92753623188406,21.304347826087
"6685",7266,10,17,3.63768115942029,0.507246376811594,4.14492753623188
"7060",7267,10,18,0,0,0
"7435",7268,10,19,0,0,0
"7810",7269,10,20,0,0,0
"8185",7270,10,21,0,0,0
"8560",7271,10,22,0,0,0
"8935",7272,10,23,0,0,0
"311",7273,10,0,0,0,0
"686",7274,10,1,0,0,0
"1061",7275,10,2,0,0,0
"1436",7276,10,3,0,0,0
"1811",7277,10,4,0,0,0
"2186",7278,10,5,0,0,0
"2561",7279,10,6,0,0,0
"2936",7280,10,7,0,0,0
"3311",7281,10,8,5.07246376811594,0.942028985507246,6.01449275362319
"3686",7282,10,9,17.5797101449275,7.55072463768116,25.1304347826087
"4061",7283,10,10,30,17.5797101449275,47.5797101449275
"4436",7284,10,11,40.4202898550725,28.8695652173913,69.2898550724638
"4811",7285,10,12,43.2463768115942,34.1304347826087,77.3768115942029
"5186",7286,10,13,45.1739130434783,34.1739130434783,79.3478260869565
"5561",7287,10,14,39.8405797101449,26.7971014492754,66.6376811594203
"5936",7288,10,15,30.2173913043478,15.463768115942,45.6811594202899
"6311",7289,10,16,16.4782608695652,5.69565217391304,22.1739130434783
"6686",7290,10,17,3.33333333333333,0.492753623188406,3.82608695652174
"7061",7291,10,18,0,0,0
"7436",7292,10,19,0,0,0
"7811",7293,10,20,0,0,0
"8186",7294,10,21,0,0,0
"8561",7295,10,22,0,0,0
"8936",7296,10,23,0,0,0
"312",7297,10,0,0,0,0
"313",7297,11,0,0,0,0
"687",7298,10,1,0,0,0
"688",7298,11,1,0,0,0
"1062",7299,10,2,0,0,0
"1063",7299,11,2,0,0,0
"1437",7300,10,3,0,0,0
"1438",7300,11,3,0,0,0
"1812",7301,10,4,0,0,0
"1813",7301,11,4,0,0,0
"2187",7302,10,5,0,0,0
"2188",7302,11,5,0,0,0
"2562",7303,10,6,0,0,0
"2563",7303,11,6,0,0,0
"2937",7304,10,7,0,0,0
"2938",7304,11,7,0,0,0
"3312",7305,10,8,1,0,1
"3313",7305,11,8,4.55882352941176,0.588235294117647,5.14705882352941
"3687",7306,10,9,5,0,5
"3688",7306,11,9,17.2794117647059,5.60294117647059,22.8823529411765
"4062",7307,10,10,16,0,16
"4063",7307,11,10,27.9558823529412,13.8676470588235,41.8235294117647
"4437",7308,10,11,31,0,31
"4438",7308,11,11,37.1176470588235,22.25,59.3676470588235
"4812",7309,10,12,31,0,31
"4813",7309,11,12,43.7794117647059,26.4264705882353,70.2058823529412
"5187",7310,10,13,25,0,25
"5188",7310,11,13,43.1911764705882,22.7647058823529,65.9558823529412
"5562",7311,10,14,24,0,24
"5563",7311,11,14,35.4558823529412,17.8676470588235,53.3235294117647
"5937",7312,10,15,14,0,14
"5938",7312,11,15,26.3676470588235,12.8823529411765,39.25
"6312",7313,10,16,9,0,9
"6313",7313,11,16,14.4558823529412,4.82352941176471,19.2794117647059
"6687",7314,10,17,3,0,3
"6688",7314,11,17,2.64705882352941,0.397058823529412,3.04411764705882
"7062",7315,10,18,0,0,0
"7063",7315,11,18,0,0,0
"7437",7316,10,19,0,0,0
"7438",7316,11,19,0,0,0
"7812",7317,10,20,0,0,0
"7813",7317,11,20,0,0,0
"8187",7318,10,21,0,0,0
"8188",7318,11,21,0,0,0
"8562",7319,10,22,0,0,0
"8563",7319,11,22,0,0,0
"8937",7320,10,23,0,0,0
"8938",7320,11,23,0,0,0
"314",7321,11,0,0,0,0
"689",7322,11,1,0,0,0
"1064",7323,11,2,0,0,0
"1439",7324,11,3,0,0,0
"1814",7325,11,4,0,0,0
"2189",7326,11,5,0,0,0
"2564",7327,11,6,0,0,0
"2939",7328,11,7,0,0,0
"3314",7329,11,8,4.26086956521739,0.681159420289855,4.94202898550725
"3689",7330,11,9,15.5507246376812,6.14492753623188,21.695652173913
"4064",7331,11,10,26.8115942028986,14.4202898550725,41.231884057971
"4439",7332,11,11,36.4705882352941,20.4264705882353,56.8970588235294
"4814",7333,11,12,40.6521739130435,23.6521739130435,64.304347826087
"5189",7334,11,13,38.9710144927536,22.7101449275362,61.6811594202899
"5564",7335,11,14,36.4057971014493,19.4057971014493,55.8115942028985
"5939",7336,11,15,26.4782608695652,14.5797101449275,41.0579710144928
"6314",7337,11,16,15.0434782608696,5.26086956521739,20.304347826087
"6689",7338,11,17,2.94202898550725,0.420289855072464,3.36231884057971
"7064",7339,11,18,0,0,0
"7439",7340,11,19,0,0,0
"7814",7341,11,20,0,0,0
"8189",7342,11,21,0,0,0
"8564",7343,11,22,0,0,0
"8939",7344,11,23,0,0,0
"315",7345,11,0,0,0,0
"690",7346,11,1,0,0,0
"1065",7347,11,2,0,0,0
"1440",7348,11,3,0,0,0
"1815",7349,11,4,0,0,0
"2190",7350,11,5,0,0,0
"2565",7351,11,6,0,0,0
"2940",7352,11,7,0,0,0
"3315",7353,11,8,3.81159420289855,0.521739130434783,4.33333333333333
"3690",7354,11,9,15.4782608695652,6.07246376811594,21.5507246376812
"4065",7355,11,10,27.9275362318841,15.0869565217391,43.0144927536232
"4440",7356,11,11,39.0289855072464,23.8550724637681,62.8840579710145
"4815",7357,11,12,41.5652173913044,23.768115942029,65.3333333333333
"5190",7358,11,13,38.8115942028985,25.6376811594203,64.4492753623188
"5565",7359,11,14,31.8550724637681,22.0869565217391,53.9420289855072
"5940",7360,11,15,24.5652173913043,13.4782608695652,38.0434782608696
"6315",7361,11,16,12.1739130434783,5.66666666666667,17.8405797101449
"6690",7362,11,17,2.26086956521739,0.521739130434783,2.78260869565217
"7065",7363,11,18,0,0,0
"7440",7364,11,19,0,0,0
"7815",7365,11,20,0,0,0
"8190",7366,11,21,0,0,0
"8565",7367,11,22,0,0,0
"8940",7368,11,23,0,0,0
"316",7369,11,0,0,0,0
"691",7370,11,1,0,0,0
"1066",7371,11,2,0,0,0
"1441",7372,11,3,0,0,0
"1816",7373,11,4,0,0,0
"2191",7374,11,5,0,0,0
"2566",7375,11,6,0,0,0
"2941",7376,11,7,0,0,0
"3316",7377,11,8,3.47826086956522,0.260869565217391,3.73913043478261
"3691",7378,11,9,16.5217391304348,4.49275362318841,21.0144927536232
"4066",7379,11,10,27.5507246376812,11.1594202898551,38.7101449275362
"4441",7380,11,11,38.6323529411765,18.2941176470588,56.9264705882353
"4816",7381,11,12,43.7391304347826,22,65.7391304347826
"5191",7382,11,13,42.4782608695652,19.8550724637681,62.3333333333333
"5566",7383,11,14,34.0289855072464,15.1159420289855,49.1449275362319
"5941",7384,11,15,25.3188405797101,9.6231884057971,34.9420289855072
"6316",7385,11,16,12.8840579710145,3.79710144927536,16.6811594202899
"6691",7386,11,17,1.98550724637681,0.202898550724638,2.18840579710145
"7066",7387,11,18,0,0,0
"7441",7388,11,19,0,0,0
"7816",7389,11,20,0,0,0
"8191",7390,11,21,0,0,0
"8566",7391,11,22,0,0,0
"8941",7392,11,23,0,0,0
"317",7393,11,0,0,0,0
"692",7394,11,1,0,0,0
"1067",7395,11,2,0,0,0
"1442",7396,11,3,0,0,0
"1817",7397,11,4,0,0,0
"2192",7398,11,5,0,0,0
"2567",7399,11,6,0,0,0
"2942",7400,11,7,0,0,0
"3317",7401,11,8,2.84057971014493,0.231884057971014,3.07246376811594
"3692",7402,11,9,13.231884057971,3.81159420289855,17.0434782608696
"4067",7403,11,10,24.1159420289855,13.0579710144928,37.1739130434783
"4442",7404,11,11,34.1739130434783,21.5507246376812,55.7246376811594
"4817",7405,11,12,42.5507246376812,24.4782608695652,67.0289855072464
"5192",7406,11,13,39.7391304347826,21.5217391304348,61.2608695652174
"5567",7407,11,14,34.8260869565217,18.4782608695652,53.304347826087
"5942",7408,11,15,23.6666666666667,11.1739130434783,34.8405797101449
"6317",7409,11,16,11.5072463768116,3.89855072463768,15.4057971014493
"6692",7410,11,17,1.85507246376812,0.260869565217391,2.11594202898551
"7067",7411,11,18,0,0,0
"7442",7412,11,19,0,0,0
"7817",7413,11,20,0,0,0
"8192",7414,11,21,0,0,0
"8567",7415,11,22,0,0,0
"8942",7416,11,23,0,0,0
"318",7417,11,0,0,0,0
"693",7418,11,1,0,0,0
"1068",7419,11,2,0,0,0
"1443",7420,11,3,0,0,0
"1818",7421,11,4,0,0,0
"2193",7422,11,5,0,0,0
"2568",7423,11,6,0,0,0
"2943",7424,11,7,0,0,0
"3318",7425,11,8,2.88405797101449,0.188405797101449,3.07246376811594
"3693",7426,11,9,14.8695652173913,3.08695652173913,17.9565217391304
"4068",7427,11,10,26.9565217391304,11.7971014492754,38.7536231884058
"4443",7428,11,11,37.2608695652174,19.4057971014493,56.6666666666667
"4818",7429,11,12,39.9855072463768,21.463768115942,61.4492753623188
"5193",7430,11,13,39.5507246376812,21.695652173913,61.2463768115942
"5568",7431,11,14,34.5942028985507,15.3623188405797,49.9565217391304
"5943",7432,11,15,24.8405797101449,9.17391304347826,34.0144927536232
"6318",7433,11,16,12.4347826086957,2.98550724637681,15.4202898550725
"6693",7434,11,17,1.85507246376812,0.217391304347826,2.07246376811594
"7068",7435,11,18,0,0,0
"7443",7436,11,19,0,0,0
"7818",7437,11,20,0,0,0
"8193",7438,11,21,0,0,0
"8568",7439,11,22,0,0,0
"8943",7440,11,23,0,0,0
"319",7441,11,0,0,0,0
"694",7442,11,1,0,0,0
"1069",7443,11,2,0,0,0
"1444",7444,11,3,0,0,0
"1819",7445,11,4,0,0,0
"2194",7446,11,5,0,0,0
"2569",7447,11,6,0,0,0
"2944",7448,11,7,0,0,0
"3319",7449,11,8,2.34782608695652,0.260869565217391,2.60869565217391
"3694",7450,11,9,12.0289855072464,3.91304347826087,15.9420289855072
"4069",7451,11,10,24.3188405797101,11.3623188405797,35.6811594202899
"4444",7452,11,11,33.1014492753623,18.3188405797101,51.4202898550725
"4819",7453,11,12,36.8985507246377,21.9420289855072,58.8405797101449
"5194",7454,11,13,37.4202898550725,22.1884057971014,59.6086956521739
"5569",7455,11,14,32.0869565217391,14.9130434782609,47
"5944",7456,11,15,22.6376811594203,7.71014492753623,30.3478260869565
"6319",7457,11,16,11.4492753623188,2.36231884057971,13.8115942028986
"6694",7458,11,17,1.47826086956522,0.130434782608696,1.60869565217391
"7069",7459,11,18,0,0,0
"7444",7460,11,19,0,0,0
"7819",7461,11,20,0,0,0
"8194",7462,11,21,0,0,0
"8569",7463,11,22,0,0,0
"8944",7464,11,23,0,0,0
"320",7465,11,0,0,0,0
"695",7466,11,1,0,0,0
"1070",7467,11,2,0,0,0
"1445",7468,11,3,0,0,0
"1820",7469,11,4,0,0,0
"2195",7470,11,5,0,0,0
"2570",7471,11,6,0,0,0
"2945",7472,11,7,0,0,0
"3320",7473,11,8,2.27536231884058,0.101449275362319,2.3768115942029
"3695",7474,11,9,14.1159420289855,2.60869565217391,16.7246376811594
"4070",7475,11,10,26.3913043478261,10.5797101449275,36.9710144927536
"4445",7476,11,11,36.768115942029,19.0724637681159,55.8405797101449
"4820",7477,11,12,40.4927536231884,22.5072463768116,63
"5195",7478,11,13,39.1304347826087,25.1014492753623,64.231884057971
"5570",7479,11,14,34.2463768115942,19.8840579710145,54.1304347826087
"5945",7480,11,15,24.0144927536232,11.231884057971,35.2463768115942
"6320",7481,11,16,11.0579710144928,3.44927536231884,14.5072463768116
"6695",7482,11,17,0.942028985507246,0.159420289855072,1.10144927536232
"7070",7483,11,18,0,0,0
"7445",7484,11,19,0,0,0
"7820",7485,11,20,0,0,0
"8195",7486,11,21,0,0,0
"8570",7487,11,22,0,0,0
"8945",7488,11,23,0,0,0
"321",7489,11,0,0,0,0
"696",7490,11,1,0,0,0
